"","genres","movie_title","director_name","content_rating","imdb_score","title_year","number"
"5140","Drama","He Got Game ","Spike Lee","R",6.9,1998,1
"5141","Drama","He's Just Not That Into You ","Ken Kwapis","PG-13",6.4,2009,1
"5142","Drama","Headhunters ","Morten Tyldum","R",7.6,2011,1
"5143","Drama","Hearts in Atlantis ","Scott Hicks","PG-13",6.9,2001,1
"5144","Drama","Heaven's Gate ","Michael Cimino","R",6.8,1980,1
"5145","Drama","Heavenly Creatures ","Peter Jackson","R",7.4,1994,1
"5146","Drama","Hedwig and the Angry Inch ","John Cameron Mitchell","R",7.8,2001,1
"5147","Drama","Henry V ","Kenneth Branagh","PG-13",7.7,1989,1
"5148","Drama","Her ","Spike Jonze","R",8,2013,1
"5149","Drama","Here on Earth ","Mark Piznarski","PG-13",5.1,2000,1
"5150","Drama","Hereafter ","Clint Eastwood","PG-13",6.5,2010,1
"5151","Drama","Hesher ","Spencer Susser","R",7.1,2010,1
"5152","Drama","Hide and Seek ","John Polson","R",5.9,2005,1
"5153","Drama","High Crimes ","Carl Franklin","PG-13",6.3,2002,1
"5154","Drama","High Fidelity ","Stephen Frears","R",7.6,2000,1
"5155","Drama","High Heels and Low Lifes ","Mel Smith","R",6.2,2001,1
"5156","Drama","High School Musical 3: Senior Year ","Kenny Ortega","G",4.5,2008,1
"5157","Drama","Hitman ","Xavier Gens","R",6.3,2007,1
"5158","Drama","Hoffa ","Danny DeVito","R",6.6,1992,1
"5159","Drama","Holes ","Andrew Davis","PG",7.1,2003,1
"5160","Drama","Holy Man ","Stephen Herek","PG",4.9,1998,1
"5161","Drama","Home for the Holidays ","Jodie Foster","PG-13",6.6,1995,1
"5162","Drama","Home Fries ","Dean Parisot","PG-13",5,1998,1
"5163","Drama","Home Run ","David Boyd","PG-13",6,2013,1
"5164","Drama","Homefront ","Gary Fleder","R",6.5,2013,1
"5165","Drama","Honey ","Bille Woodruff","PG-13",5.3,2003,1
"5166","Drama","Hoop Dreams ","Steve James","PG-13",8.3,1994,1
"5167","Drama","Hope Floats ","Forest Whitaker","PG-13",5.9,1998,1
"5168","Drama","Hope Springs ","David Frankel","PG-13",6.3,2012,1
"5169","Drama","Hostage ","Florent-Emilio Siri","R",6.6,2005,1
"5170","Drama","Hotel Rwanda ","Terry George","PG-13",8.1,2004,1
"5171","Drama","House at the End of the Street ","Mark Tonderai","PG-13",5.6,2012,1
"5172","Drama","House of D ","David Duchovny","PG-13",7,2004,1
"5173","Drama","House of Flying Daggers ","Yimou Zhang","PG-13",7.6,2004,1
"5174","Drama","House of Sand and Fog ","Vadim Perelman","R",7.6,2003,1
"5175","Drama","House Party 2 ","George Jackson","R",5.1,1991,1
"5176","Drama","How Do You Know ","James L. Brooks","PG-13",5.3,2010,1
"5177","Drama","How Stella Got Her Groove Back ","Kevin Rodney Sullivan","R",5.5,1998,1
"5178","Drama","How to Deal ","Clare Kilner","PG-13",5.7,2003,1
"5179","Drama","How to Lose Friends & Alienate People ","Robert B. Weide","R",6.5,2008,1
"5180","Drama","Hugo ","Martin Scorsese","PG",7.5,2011,1
"5181","Drama","Hurricane Streets ","Morgan J. Freeman","R",6.5,1997,1
"5182","Drama","Hustle & Flow ","Craig Brewer","R",7.4,2005,1
"5183","Drama","I Am Legend ","Francis Lawrence","PG-13",7.2,2007,1
"5184","Drama","I Am Love ","Luca Guadagnino","R",7,2009,1
"5185","Drama","I Am Sam ","Jessie Nelson","PG-13",7.6,2001,1
"5186","Drama","I Can Do Bad All by Myself ","Tyler Perry","PG-13",4.1,2009,1
"5187","Drama","I Dreamed of Africa ","Hugh Hudson","PG-13",5.6,2000,1
"5188","Drama","I Love You Phillip Morris ","Glenn Ficarra","R",6.6,2009,1
"5189","Drama","I Love Your Work ","Adam Goldberg","R",5.4,2003,1
"5190","Drama","I Married a Strange Person! ","Bill Plympton","R",7,1997,1
"5191","Drama","I Served the King of England ","Jirí Menzel","R",7.4,2006,1
"5192","Drama","I'm Not There. ","Todd Haynes","R",7,2007,1
"5193","Drama","Idlewild ","Bryan Barber","R",6.2,2006,1
"5194","Drama","If I Stay ","R.J. Cutler","PG-13",6.8,2014,1
"5195","Drama","Igby Goes Down ","Burr Steers","R",7,2002,1
"5196","Drama","Imaginary Heroes ","Dan Harris","R",7.3,2004,1
"5197","Drama","Imagine Me & You ","Ol Parker","R",6.9,2005,1
"5198","Drama","Imagine That ","Karey Kirkpatrick","PG",5.6,2009,1
"5199","Drama","Immortals ","Tarsem Singh","R",6.1,2011,1
"5200","Drama","Impostor ","Gary Fleder","R",6.2,2001,1
"5201","Drama","In Bruges ","Martin McDonagh","R",8,2008,1
"5202","Drama","In Dreams ","Neil Jordan","R",5.5,1999,1
"5203","Drama","In Good Company ","Paul Weitz","PG-13",6.5,2004,1
"5204","Drama","In Her Line of Fire ","Brian Trenchard-Smith","R",4.1,2006,1
"5205","Drama","In the Bedroom ","Todd Field","R",7.5,2001,1
"5206","Drama","In the Company of Men ","Neil LaBute","R",7.3,1997,1
"5207","Drama","In the Heart of the Sea ","Ron Howard","PG-13",7,2015,1
"5208","Drama","In the Land of Blood and Honey ","Angelina Jolie Pitt","R",4.3,2011,1
"5209","Drama","In the Land of Women ","Jon Kasdan","PG-13",6.5,2007,1
"5210","Drama","In Too Deep ","Michael Rymer","R",6.1,1999,1
"5211","Drama","Incendies ","Denis Villeneuve","R",8.2,2010,1
"5212","Drama","Inescapable ","Ruba Nadda","R",5.2,2012,1
"5213","Drama","Infamous ","Douglas McGrath","R",7.1,2006,1
"5214","Drama","Inglourious Basterds ","Quentin Tarantino","R",8.3,2009,1
"5215","Drama","Inherent Vice ","Paul Thomas Anderson","R",6.7,2014,1
"5216","Drama","Inside Llewyn Davis ","Ethan Coen","R",7.4,2013,1
"5217","Drama","Inside Man ","Spike Lee","R",7.6,2006,1
"5218","Drama","Inside Out ","Pete Docter","PG",8.3,2015,1
"5219","Drama","Insomnia ","Christopher Nolan","R",7.2,2002,1
"5220","Drama","Instinct ","Jon Turteltaub","R",6.5,1999,1
"5221","Drama","Instructions Not Included ","Eugenio Derbez","PG-13",7.6,2013,1
"5222","Drama","Interstellar ","Christopher Nolan","PG-13",8.6,2014,1
"5223","Drama","Interview with the Assassin ","Neil Burger","R",6.6,2002,1
"5224","Drama","Interview with the Vampire: The Vampire Chronicles ","Neil Jordan","R",7.6,1994,1
"5225","Drama","Into the Wild ","Sean Penn","R",8.2,2007,1
"5226","Drama","Into the Woods ","Rob Marshall","PG",6,2014,1
"5227","Drama","Invictus ","Clint Eastwood","PG-13",7.4,2009,1
"5228","Drama","Ip Man 3 ","Wilson Yip","PG-13",7.2,2015,1
"5229","Drama","Iris ","Richard Eyre","R",7.1,2001,1
"5230","Drama","It's Complicated ","Nancy Meyers","R",6.6,2009,1
"5231","Drama","It's Kind of a Funny Story ","Anna Boden","PG-13",7.2,2010,1
"5232","Drama","J. Edgar ","Clint Eastwood","R",6.6,2011,1
"5233","Drama","Jab Tak Hai Jaan ","Yash Chopra","Not Rated",6.9,2012,1
"5234","Drama","Jack Ryan: Shadow Recruit ","Kenneth Branagh","PG-13",6.2,2014,1
"5235","Drama","Jade ","William Friedkin","R",5.1,1995,1
"5236","Drama","Jakob the Liar ","Peter Kassovitz","PG-13",6.5,1999,1
"5237","Drama","Jane Got a Gun ","Gavin O'Connor","R",5.8,2016,1
"5238","Drama","Jarhead ","Sam Mendes","R",7.1,2005,1
"5239","Drama","Jaws ","Steven Spielberg","PG",8,1975,1
"5240","Drama","Jeff, Who Lives at Home ","Jay Duplass","R",6.5,2011,1
"5241","Drama","Jefferson in Paris ","James Ivory","PG-13",5.7,1995,1
"5242","Drama","Jerry Maguire ","Cameron Crowe","R",7.3,1996,1
"5243","Drama","Jersey Boys ","Clint Eastwood","R",6.9,2014,1
"5244","Drama","Jersey Girl ","Kevin Smith","PG-13",6.2,2004,1
"5245","Drama","Jesus' Son ","Alison Maclean","R",7,1999,1
"5246","Drama","JFK ","Oliver Stone","R",8,1991,1
"5247","Drama","Jindabyne ","Ray Lawrence","R",6.4,2006,1
"5248","Drama","Joe ","David Gordon Green","R",6.9,2013,1
"5249","Drama","Joe Dirt ","Dennie Gordon","PG-13",5.9,2001,1
"5250","Drama","Joe Somebody ","John Pasquin","PG",5.5,2001,1
"5251","Drama","John Q ","Nick Cassavetes","PG-13",7,2002,1
"5252","Drama","Jonah Hex ","Jimmy Hayward","PG-13",4.7,2010,1
"5253","Drama","Jonah: A VeggieTales Movie ","Mike Nawrocki","G",6.6,2002,1
"5254","Drama","Journey from the Fall ","Ham Tran","R",7.4,2006,1
"5255","Drama","Joy ","David O. Russell","PG-13",6.6,2015,1
"5256","Drama","Joyeux Noel ","Christian Carion","PG-13",7.8,2005,1
"5257","Drama","Julie & Julia ","Nora Ephron","PG-13",7,2009,1
"5258","Drama","Jumping the Broom ","Salim Akil","PG-13",5.7,2011,1
"5259","Drama","Just Looking ","Jason Alexander","R",6.7,1999,1
"5260","Drama","Juwanna Mann ","Jesse Vaughan","PG-13",4.5,2002,1
"5261","Drama","K-19: The Widowmaker ","Kathryn Bigelow","PG-13",6.7,2002,1
"5262","Drama","K-PAX ","Iain Softley","PG-13",7.4,2001,1
"5263","Drama","Kabhi Alvida Naa Kehna ","Karan Johar","R",6,2006,1
"5264","Drama","Kama Sutra: A Tale of Love ","Mira Nair","R",6,1996,1
"5265","Drama","Kansas City ","Robert Altman","R",6.3,1996,1
"5266","Drama","Keeping the Faith ","Edward Norton","PG-13",6.4,2000,1
"5267","Drama","Kids ","Larry Clark","",7,1995,1
"5268","Drama","Kill Bill: Vol. 2 ","Quentin Tarantino","R",8,2004,1
"5269","Drama","Kill the Messenger ","Michael Cuesta","R",7,2014,1
"5270","Drama","Killer Joe ","William Friedkin","R",6.7,2011,1
"5271","Drama","Killing Zoe ","Roger Avary","R",6.5,1993,1
"5272","Drama","Kingdom of Heaven ","Ridley Scott","R",7.2,2005,1
"5273","Drama","Kinsey ","Bill Condon","R",7.1,2004,1
"5274","Drama","Kiss of the Dragon ","Chris Nahon","R",6.6,2001,1
"5275","Drama","Kiss the Girls ","Gary Fleder","R",6.6,1997,1
"5276","Drama","Kissing Jessica Stein ","Charles Herman-Wurmfeld","R",6.7,2001,1
"5277","Drama","Kit Kittredge: An American Girl ","Patricia Rozema","G",6.7,2008,1
"5278","Drama","Knowing ","Alex Proyas","PG-13",6.2,2009,1
"5279","Drama","Kundun ","Martin Scorsese","PG-13",7,1997,1
"5280","Drama","Kung Fu Killer ","Teddy Chan","",6.5,2014,1
"5281","Drama","L.A. Confidential ","Curtis Hanson","R",8.3,1997,1
"5282","Drama","L.I.E. ","Michael Cuesta","NC-17",7.2,2001,1
"5283","Drama","L'auberge espagnole ","Cédric Klapisch","R",7.3,2002,1
"5284","Drama","La Bamba ","Luis Valdez","PG-13",6.8,1987,1
"5285","Drama","La otra conquista ","Salvador Carrasco","R",6.8,1998,1
"5286","Drama","Labor Day ","Jason Reitman","PG-13",6.9,2013,1
"5287","Drama","Ladder 49 ","Jay Russell","PG-13",6.5,2004,1
"5288","Drama","Lady in the Water ","M. Night Shyamalan","PG-13",5.6,2006,1
"5289","Drama","Lady Vengeance ","Chan-wook Park","R",7.7,2005,1
"5290","Drama","Lakeview Terrace ","Neil LaBute","PG-13",6.1,2008,1
"5291","Drama","Larry Crowne ","Tom Hanks","PG-13",6.1,2011,1
"5292","Drama","Lars and the Real Girl ","Craig Gillespie","PG-13",7.4,2007,1
"5293","Drama","Last Holiday ","Wayne Wang","PG-13",6.4,2006,1
"5294","Drama","Last Orders ","Fred Schepisi","R",7,2001,1
"5295","Drama","Latter Days ","C. Jay Cox","R",7.2,2003,1
"5296","Drama","Law Abiding Citizen ","F. Gary Gray","R",7.4,2009,1
"5297","Drama","Lawrence of Arabia ","David Lean","PG",8.4,1962,1
"5298","Drama","Layer Cake ","Matthew Vaughn","R",7.4,2004,1
"5299","Drama","Le Havre ","Aki Kaurismäki","Not Rated",7.2,2011,1
"5300","Drama","Leatherheads ","George Clooney","PG-13",6,2008,1
"5301","Drama","Leaving Las Vegas ","Mike Figgis","R",7.6,1995,1
"5302","Drama","Lee Daniels' The Butler ","Lee Daniels","PG-13",7.2,2013,1
"5303","Drama","Legend ","Brian Helgeland","R",7,2015,1
"5304","Drama","Legends of the Fall ","Edward Zwick","R",7.5,1994,1
"5305","Drama","Les Misérables ","Tom Hooper","PG-13",7.6,2012,1
"5306","Drama","Let Me In ","Matt Reeves","R",7.2,2010,1
"5307","Drama","Letters from Iwo Jima ","Clint Eastwood","R",7.9,2006,1
"5308","Drama","Letters to God ","David Nixon","PG",6.3,2010,1
"5309","Drama","Letters to Juliet ","Gary Winick","PG",6.5,2010,1
"5310","Drama","Life as a House ","Irwin Winkler","R",7.5,2001,1
"5311","Drama","Life of Pi ","Ang Lee","PG",8,2012,1
"5312","Drama","Light It Up ","Craig Bolotin","R",6,1999,1
"5313","Drama","Light Sleeper ","Paul Schrader","R",6.8,1992,1
"5314","Drama","Like Crazy ","Drake Doremus","PG-13",6.7,2011,1
"5315","Drama","Lilo & Stitch ","Dean DeBlois","PG",7.2,2002,1
"5316","Drama","Limbo ","John Sayles","R",7.1,1999,1
"5317","Drama","Lincoln ","Steven Spielberg","PG-13",7.4,2012,1
"5318","Drama","Lions for Lambs ","Robert Redford","R",6.2,2007,1
"5319","Drama","Little Black Book ","Nick Hurran","PG-13",5.2,2004,1
"5320","Drama","Little Boy ","Alejandro Monteverde","PG-13",7.4,2015,1
"5321","Drama","Little Children ","Todd Field","R",7.6,2006,1
"5322","Drama","Little Miss Sunshine ","Jonathan Dayton","R",7.9,2006,1
"5323","Drama","Little White Lies ","Guillaume Canet","Not Rated",7.1,2010,1
"5324","Drama","Little Women ","Gillian Armstrong","PG",7.3,1994,1
"5325","Drama","Living Out Loud ","Richard LaGravenese","R",6.6,1998,1
"5326","Drama","London ","Hunter Richards","R",6.6,2005,1
"5327","Drama","London Has Fallen ","Babak Najafi","R",5.9,2016,1
"5328","Drama","Lone Star ","John Sayles","R",7.6,1996,1
"5329","Drama","Lone Survivor ","Peter Berg","R",7.6,2013,1
"5330","Drama","Lone Wolf McQuade ","Steve Carver","PG",6.3,1983,1
"5331","Drama","Lonesome Jim ","Steve Buscemi","R",6.6,2005,1
"5332","Drama","Looper ","Rian Johnson","R",7.4,2012,1
"5333","Drama","Lord of War ","Andrew Niccol","R",7.6,2005,1
"5334","Drama","Lords of Dogtown ","Catherine Hardwicke","PG-13",7.1,2005,1
"5335","Drama","Lost in Translation ","Sofia Coppola","R",7.8,2003,1
"5336","Drama","Lost Souls ","Janusz Kaminski","R",4.8,2000,1
"5337","Drama","Love & Basketball ","Gina Prince-Bythewood","PG-13",7.2,2000,1
"5338","Drama","Love & Other Drugs ","Edward Zwick","R",6.7,2010,1
"5339","Drama","Love Actually ","Richard Curtis","R",7.7,2003,1
"5340","Drama","Love Happens ","Brandon Camp","PG-13",5.6,2009,1
"5341","Drama","Love in the Time of Cholera ","Mike Newell","R",6.4,2007,1
"5342","Drama","Love Jones ","Theodore Witcher","R",7.4,1997,1
"5343","Drama","Love Ranch ","Taylor Hackford","R",5.7,2010,1
"5344","Drama","Lovely & Amazing ","Nicole Holofcener","R",6.9,2001,1
"5345","Drama","Lovely, Still ","Nicholas Fackler","PG",7.3,2008,1
"5346","Drama","Lucky You ","Curtis Hanson","PG-13",5.9,2007,1
"5347","Drama","Machine Gun Preacher ","Marc Forster","R",6.8,2011,1
"5348","Drama","Mad City ","Costa-Gavras","PG-13",6.2,1997,1
"5349","Drama","Madadayo ","Akira Kurosawa","",7.5,1993,1
"5350","Drama","Made ","Jon Favreau","R",6.4,2001,1
"5351","Drama","Made in Dagenham ","Nigel Cole","R",7.2,2010,1
"5352","Drama","Madea's Family Reunion ","Tyler Perry","PG-13",5,2006,1
"5353","Drama","Madea's Witness Protection ","Tyler Perry","PG-13",4.8,2012,1
"5354","Drama","Maggie ","Henry Hobson","PG-13",5.6,2015,1
"5355","Drama","Magic Mike ","Steven Soderbergh","R",6.1,2012,1
"5356","Drama","Magic Mike XXL ","Gregory Jacobs","R",5.7,2015,1
"5357","Drama","Magnolia ","Paul Thomas Anderson","R",8,1999,1
"5358","Drama","Maid in Manhattan ","Wayne Wang","PG-13",5.1,2002,1
"5359","Drama","Malcolm X ","Spike Lee","PG-13",7.7,1992,1
"5360","Drama","Malone ","Harley Cokeliss","R",5.6,1987,1
"5361","Drama","Mambo Italiano ","Émile Gaudreault","R",6.7,2003,1
"5362","Drama","Man of the Year ","Barry Levinson","PG-13",6.2,2006,1
"5363","Drama","Man on Fire ","Tony Scott","R",7.7,2004,1
"5364","Drama","Man on the Moon ","Milos Forman","R",7.4,1999,1
"5365","Drama","Mandela: Long Walk to Freedom ","Justin Chadwick","PG-13",7.1,2013,1
"5366","Drama","Manderlay ","Lars von Trier","Not Rated",7.4,2005,1
"5367","Drama","March or Die ","Dick Richards","PG",6.3,1977,1
"5368","Drama","Margaret ","Kenneth Lonergan","R",6.5,2011,1
"5369","Drama","Margin Call ","J.C. Chandor","R",7.1,2011,1
"5370","Drama","Maria Full of Grace ","Joshua Marston","R",7.5,2004,1
"5371","Drama","Marie Antoinette ","Sofia Coppola","PG-13",6.4,2006,1
"5372","Drama","Marley & Me ","David Frankel","PG",7.1,2008,1
"5373","Drama","Married Life ","Ira Sachs","PG-13",6.3,2007,1
"5374","Drama","Martian Child ","Menno Meyjes","PG",6.8,2007,1
"5375","Drama","Marvin's Room ","Jerry Zaks","PG-13",6.7,1996,1
"5376","Drama","Mary Reilly ","Stephen Frears","R",5.8,1996,1
"5377","Drama","Master and Commander: The Far Side of the World ","Peter Weir","PG-13",7.4,2003,1
"5378","Drama","Match Point ","Woody Allen","R",7.7,2005,1
"5379","Drama","Maurice ","James Ivory","R",7.8,1987,1
"5380","Drama","Max Payne ","John Moore","PG-13",5.4,2008,1
"5381","Drama","May ","Lucky McKee","R",6.7,2002,1
"5382","Drama","McFarland, USA ","Niki Caro","PG",7.4,2015,1
"5383","Drama","Me and Orson Welles ","Richard Linklater","PG-13",6.8,2008,1
"5384","Drama","Me and You and Everyone We Know ","Miranda July","R",7.4,2005,1
"5385","Drama","Me Before You ","Thea Sharrock","PG-13",7.6,2016,1
"5386","Drama","Mean Creek ","Jacob Aaron Estes","R",7.3,2004,1
"5387","Drama","Mean Machine ","Barry Skolnick","R",6.5,2001,1
"5388","Drama","Mean Streets ","Martin Scorsese","R",7.4,1973,1
"5389","Drama","Medicine Man ","John McTiernan","PG-13",6,1992,1
"5390","Drama","Meet Joe Black ","Martin Brest","PG-13",7.1,1998,1
"5391","Drama","Melancholia ","Lars von Trier","R",7.1,2011,1
"5392","Drama","Memoirs of a Geisha ","Rob Marshall","PG-13",7.3,2005,1
"5393","Drama","Men of Honor ","George Tillman Jr.","R",7.2,2000,1
"5394","Drama","Men with Brooms ","Paul Gross","R",6,2002,1
"5395","Drama","Menace II Society ","Albert Hughes","R",7.5,1993,1
"5396","Drama","Mercy Streets ","Jon Gunn","PG-13",5.6,2000,1
"5397","Drama","Message in a Bottle ","Luis Mandoki","PG-13",6.1,1999,1
"5398","Drama","Metropolis ","Fritz Lang","Not Rated",8.3,1927,1
"5399","Drama","Metropolitan ","Whit Stillman","PG-13",7.5,1990,1
"5400","Drama","Mi America ","Robert Fontaine","R",7.2,2015,1
"5401","Drama","Michael Clayton ","Tony Gilroy","R",7.3,2007,1
"5402","Drama","Michael Collins ","Neil Jordan","R",7.1,1996,1
"5403","Drama","Middle of Nowhere ","Ava DuVernay","R",6.5,2012,1
"5404","Drama","Midnight in the Garden of Good and Evil ","Clint Eastwood","R",6.6,1997,1
"5405","Drama","Midnight Special ","Jeff Nichols","PG-13",6.7,2016,1
"5406","Drama","Milk ","Gus Van Sant","R",7.6,2008,1
"5407","Drama","Million Dollar Arm ","Craig Gillespie","PG",7,2014,1
"5408","Drama","Million Dollar Baby ","Clint Eastwood","PG-13",8.1,2004,1
"5409","Drama","Miracle ","Gavin O'Connor","PG",7.5,2004,1
"5410","Drama","Miracle at St. Anna ","Spike Lee","R",6,2008,1
"5411","Drama","Miracles from Heaven ","Patricia Riggen","PG",6.8,2016,1
"5412","Drama","Mirror Mirror ","Tarsem Singh","PG",5.6,2012,1
"5413","Drama","Miss Potter ","Chris Noonan","PG",7,2006,1
"5414","Drama","Mississippi Mermaid ","François Truffaut","R",7.2,1969,1
"5415","Drama","Mo' Better Blues ","Spike Lee","R",6.5,1990,1
"5416","Drama","Modern Times ","Charles Chaplin","G",8.6,1936,1
"5417","Drama","Molly ","John Duigan","PG-13",5.8,1999,1
"5418","Drama","Mona Lisa Smile ","Mike Newell","PG-13",6.4,2003,1
"5419","Drama","Mondays in the Sun ","Fernando León de Aranoa","R",7.7,2002,1
"5420","Drama","Money Monster ","Jodie Foster","R",6.7,2016,1
"5421","Drama","Money Train ","Joseph Ruben","R",5.6,1995,1
"5422","Drama","Moneyball ","Bennett Miller","PG-13",7.6,2011,1
"5423","Drama","Mongol: The Rise of Genghis Khan ","Sergey Bodrov","R",7.3,2007,1
"5424","Drama","Monsoon Wedding ","Mira Nair","R",7.4,2001,1
"5425","Drama","Monster ","Patty Jenkins","R",7.3,2003,1
"5426","Drama","Monster's Ball ","Marc Forster","R",7.1,2001,1
"5427","Drama","Monsters ","Gareth Edwards","R",6.4,2010,1
"5428","Drama","Moon ","Duncan Jones","R",7.9,2009,1
"5429","Drama","Moonlight Mile ","Brad Silberling","PG-13",6.7,2002,1
"5430","Drama","Moonrise Kingdom ","Wes Anderson","PG-13",7.8,2012,1
"5431","Drama","Morning Glory ","Roger Michell","PG-13",6.5,2010,1
"5432","Drama","Mother and Child ","Rodrigo García","R",7.2,2009,1
"5433","Drama","Motherhood ","Katherine Dieckmann","PG-13",4.7,2009,1
"5434","Drama","Moulin Rouge! ","Baz Luhrmann","PG-13",7.6,2001,1
"5435","Drama","Mr 3000 ","Charles Stone III","PG-13",5.5,2004,1
"5436","Drama","Mr. Holland's Opus ","Stephen Herek","PG",7.3,1995,1
"5437","Drama","Mr. Turner ","Mike Leigh","R",6.8,2014,1
"5438","Drama","Mrs Henderson Presents ","Stephen Frears","R",7.1,2005,1
"5439","Drama","Mrs. Doubtfire ","Chris Columbus","PG-13",6.9,1993,1
"5440","Drama","Mrs. Winterbourne ","Richard Benjamin","PG-13",6.2,1996,1
"5441","Drama","Much Ado About Nothing ","Kenneth Branagh","PG-13",7.4,1993,1
"5442","Drama","Mud ","Jeff Nichols","PG-13",7.4,2012,1
"5443","Drama","Mulholland Drive ","David Lynch","R",8,2001,1
"5444","Drama","Mumford ","Lawrence Kasdan","R",6.9,1999,1
"5445","Drama","Munich ","Steven Spielberg","R",7.6,2005,1
"5446","Drama","My Blueberry Nights ","Kar-Wai Wong","PG-13",6.7,2007,1
